YEAR,POSITION_TITLE,PAY_TOTAL_ACTUAL,ANNUAL_RATE,DEPARTMENT_LOCATION_ZIP_CODE,Job
2016,Assistant Athletic Coach,21781.16,41499.9,U Mass Amherst,Coach
2016,Assistant Athletic Coach,132383.57,110970.08,U Mass Amherst,Coach
2016,Assistant Athletic Coach,25138.36,35567.22,U Mass Amherst,Coach
2016,Assistant Athletic Coach,40299.22,40648.66,U Mass Amherst,Coach
2016,Athletic Coach,37446.32,106989.48,U Mass Amherst,Coach
2016,Head Men's Soccer Coach,55667.82,56150.87,U Mass Boston,Coach
2016,Head Coach - Men's Basketball,200374.19,210000.18,U Mass Lowell,Coach
2016,Asst Coach - Men's Basketball,57480.15,62311.08,U Mass Lowell,Coach
2016,Asst Coach(Second)-Men Bskball,313.08,62311.08,U Mass Lowell,Coach
2016,Assistant Athletic Coach,89559.07,98155.72,U Mass Amherst,Coach
2016,Asst Coach - Men's Basketball,57480.15,62311.08,U Mass Lowell,Coach
2016,Asst Coach(Third)-Men Bskball,315.39,62311.08,U Mass Lowell,Coach
2016,Coord of Academic Coaching,14898.25,45571.0,U Mass Boston,Coach
2016,Head Coach - Women's Soccer,73205.13,70715.9,U Mass Lowell,Coach
2016,Head Coach - Men's Lacrosse,91679.64,92474.899,U Mass Lowell,Coach
2016,Head Coach - Women's Lacrosse,70355.28,65276.433,U Mass Lowell,Coach
2016,Asst Coach - Women's Lacrosse,20982.73,42137.196,U Mass Lowell,Coach
2016,Assistant Athletic Coach,55349.34,106510.82,U Mass Amherst,Coach
2016,Assistant Athletic Coach,12376.24,79100.84,U Mass Amherst,Coach
2016,Head Coach -Women's Volleyball,69770.42,69499.656,U Mass Lowell,Coach
2016,Assistant Athletic Coach,81630.12,82338.1,U Mass Amherst,Coach
2016,Asst Coach -Women's Volleyball,44708.92,42769.254,U Mass Lowell,Coach
2016,Asst Coach - Men's Soccer,42401.57,42769.254,U Mass Lowell,Coach
2016,Asst Coach - Men's Basketball,47275.35,52080.08,U Mass Lowell,Coach
2016,Head Coach -Women's Basketball,136004.06,133653.398,U Mass Lowell,Coach
2016,Assoc Head Coach-M&W Track&Fld,52218.39,52671.29,U Mass Lowell,Coach
2016,Asst Coach - Women's Lacrosse,21526.1,40000.22,U Mass Lowell,Coach
2016,Asst Coach -Women's Basketball,63747.24,63205.657,U Mass Lowell,Coach
2016,Associate Athletic Coach,68392.68,68472.56,U Mass Amherst,Coach
2016,Assistant Athletic Coach,37372.34,39000.0,U Mass Amherst,Coach
2016,Assistant Athletic Coach,36657.65,36975.38,U Mass Amherst,Coach
2016,Assistant Athletic Coach,65974.74,66547.0,U Mass Amherst,Coach
2016,Asst Coach - Women's Softball,42214.72,42137.196,U Mass Lowell,Coach
2016,Assistant Athletic Coach,35924.46,36235.94,U Mass Amherst,Coach
2016,Asst Sports Performance Coach,52218.4,52671.29,U Mass Lowell,Coach
2016,Asst Coach - Men's Lacrosse,40350.18,40700.224,U Mass Lowell,Coach
2016,Assistant Athletic Coach,46996.56,47404.24,U Mass Amherst,Coach
2016,Assistant Athletic Coach,51953.19,98176.0,U Mass Amherst,Coach
2016,Assistant Athletic Coach,25361.82,46588.88,U Mass Amherst,Coach
2016,Assistant Athletic Coach,100587.76,101460.32,U Mass Amherst,Coach
2016,Asst Coach - Women's Soccer,41910.46,41310.727,U Mass Lowell,Coach
2016,Athletic Coach,101614.24,102495.38,U Mass Amherst,Coach
2016,Assistant Athletic Coach,63637.34,64189.06,U Mass Amherst,Coach
2016,Assistant Athletic Coach,48207.58,51588.94,U Mass Amherst,Coach
2016,Assistant Athletic Coach,11836.75,40700.14,U Mass Amherst,Coach
2016,Asst Coach -Women's Basketball,23040.0,50000.08,U Mass Lowell,Coach
2016,Asst Coach-W Basktb/Recr Coord,20032.46,50000.08,U Mass Lowell,Coach
2016,Recr Coord/Asst Coach-W Basktb,3996.56,50000.08,U Mass Lowell,Coach
2016,Asst Coach -Women's Basketball,18307.72,52000.0,U Mass Lowell,Coach
2016,"Head Coach, Men's Basketball",63637.32,64189.112,U Mass Boston,Coach
2016,Assistant Athletic Coach,32103.84,52000.0,U Mass Amherst,Coach
2016,Head Rowing Coach&Boathous Mgr,55481.38,55962.642,U Mass Lowell,Coach
2016,Assistant Athletic Coach,50437.66,50874.98,U Mass Amherst,Coach
2016,Assistant Athletic Coach,41359.24,41717.78,U Mass Amherst,Coach
2016,Head Woman's B-ball Coach,64979.44,63593.852,U Mass Boston,Coach
2016,Asst Coach - Men's Lacrosse,50437.65,50875.081,U Mass Lowell,Coach
2016,Asst Coach-Track&Fld/X-Country,16230.77,40220.18,U Mass Lowell,Coach
2016,Asst Coach - Men's Baseball,39254.58,40220.18,U Mass Lowell,Coach
2016,Athletic Coach,114019.27,122500.04,U Mass Amherst,Coach
2016,Assistant Athletic Coach,36731.19,40000.22,U Mass Amherst,Coach
2016,Assistant Athletic Coach,92154.07,110000.02,U Mass Amherst,Coach
2016,Assistant Athletic Coach,51384.77,60000.2,U Mass Amherst,Coach
2016,Athletic Coach,219461.88,300000.22,U Mass Amherst,Coach
2016,Head Basketball Coach,190000.0,260000.0,U Mass Amherst,Coach
2016,Assistant Athletic Coach,72692.64,105000.22,U Mass Amherst,Coach
2016,Assistant Athletic Coach,69230.88,100000.16,U Mass Amherst,Coach
2016,Assistant Athletic Coach,63946.2,102000.08,U Mass Amherst,Coach
2016,Assistant Athletic Coach,63946.2,102000.08,U Mass Amherst,Coach
2016,Asst Coach -Women's Basketball,25263.1,48000.16,U Mass Lowell,Coach
2016,SBI Transition Coach,24540.92,42917.153,U Mass Boston,Coach
2016,Assistant Athletic Coach,19461.76,40000.22,U Mass Amherst,Coach
2016,Asst Coach-Track&Fld/X-Country,16153.85,40000.22,U Mass Lowell,Coach
2016,Asst Coach - Women's Lacrosse,15864.62,40000.22,U Mass Lowell,Coach
2016,Athletic Coach,56500.06,118181.96,U Mass Amherst,Coach
2016,Asst Coach - Women's Lacrosse,16056.88,45000.02,U Mass Lowell,Coach
2016,Assistant Athletic Coach,19956.36,46588.88,U Mass Amherst,Coach
2016,Assistant Athletic Coach,7525.14,46800.0,U Mass Amherst,Coach
2016,Assistant Athletic Coach,7585.91,23203.7,U Mass Amherst,Coach
2017,"Head Coach, Track",188299.74,135919.68,U Mass Amherst,Coach
2017,Academic Coord/Head Coach,84718.91,84718.92,U Mass Dartmouth,Coach
2017,Athletic Coach,119355.6,119355.34,U Mass Amherst,Coach
2017,Head Football Coach,492654.2,272654.2,U Mass Amherst,Coach
2017,"Head Coach, Track",104611.0,104610.74,U Mass Amherst,Coach
2017,Aquatics Dir/Hd Coach M&W Swim,67829.83,66622.92,U Mass Dartmouth,Coach
2017,Assistant Athletic Coach,13975.2,76312.86,U Mass Amherst,Coach
2017,Head Coach -Women's Fld Hockey,96533.72,91847.509,U Mass Lowell,Coach
2017,Athletic Coach,128749.07,112386.56,U Mass Amherst,Coach
2017,Head Coach - Women's Softball,69499.56,69499.656,U Mass Lowell,Coach
2017,Athletic Coach,149810.42,149810.18,U Mass Amherst,Coach
2017,Athletic Coach,122530.2,122530.2,U Mass Amherst,Coach
2017,Athletic Coach,93915.66,93915.64,U Mass Amherst,Coach
2017,Athletic Coach,108401.03,106712.58,U Mass Amherst,Coach
2017,Athletic Coach,54140.15,62101.78,U Mass Amherst,Coach
2017,Assistant Athletic Coach,15520.36,201764.42,U Mass Amherst,Coach
2017,Head Coach-Men X-Country/Track,81418.55,81418.709,U Mass Lowell,Coach
2017,Asst Coach-Men's Ice Hockey,27667.31,106000.18,U Mass Lowell,Coach
2017,Asst Coach-Men's Ice Hockey I,76175.2,106000.18,U Mass Lowell,Coach
2017,Assistant Athletic Coach,55354.04,54354.04,U Mass Amherst,Coach
2017,Head Coach - Men's Soccer,86861.46,85626.84,U Mass Lowell,Coach
2017,Assistant Athletic Coach,78878.84,77878.58,U Mass Amherst,Coach
2017,Head Coach - Men's Baseball,72793.79,72793.867,U Mass Lowell,Coach
2017,Athletic Coach,92460.16,92460.16,U Mass Amherst,Coach
2017,Head Women's Soccer Coach,75494.23,67715.808,U Mass Boston,Coach
2017,Head Mens Baseball Coach,70847.4,70847.544,U Mass Boston,Coach
2017,Assistant Athletic Coach,222316.29,160413.24,U Mass Amherst,Coach
2017,Athletic Coach,37692.46,70000.06,U Mass Amherst,Coach
2017,Recruiting Coord/Head Coach,58754.32,57623.462,U Mass Dartmouth,Coach
2017,Head Hockey Coach,72585.24,72585.007,U Mass Boston,Coach
2017,Assistant Athletic Coach,53248.0,53247.74,U Mass Amherst,Coach
2017,Athletic Coach,122916.92,115715.08,U Mass Amherst,Coach
2017,Head Coach Men's & Wmns Tennis,55485.04,55485.207,U Mass Boston,Coach
2017,Athletic Adminstr/Head Coach,71516.0,71515.86,U Mass Dartmouth,Coach
2017,Assistant Athletic Coach,31855.6,41412.28,U Mass Amherst,Coach
2017,Head Women's Softball Coach,65781.58,59003.832,U Mass Boston,Coach
2017,Head Basketball Coach,585965.94,233461.8,U Mass Amherst,Coach
2017,Assistant Athletic Coach,229756.1,203500.18,U Mass Amherst,Coach
2017,Assistant Athletic Coach,120735.04,110402.5,U Mass Amherst,Coach
2017,Assistant Athletic Coach,39682.76,39682.5,U Mass Amherst,Coach
2017,Co-Head Volleyball Coach,54530.74,54530.632,U Mass Boston,Coach
2017,Assistant Athletic Coach,33754.87,80000.18,U Mass Amherst,Coach
2017,"Head Coach, Track",38461.74,80000.18,U Mass Amherst,Coach
2017,Athletic Coach,27500.2,55000.14,U Mass Amherst,Coach
2017,Assistant Athletic Coach,68036.89,70000.06,U Mass Amherst,Coach
2017,Athletic Coach,120962.5,113890.66,U Mass Amherst,Coach
2017,Hd Cross Country & Track Coach,61518.08,61517.978,U Mass Boston,Coach
2017,Assistant Athletic Coach,37271.0,37271.0,U Mass Amherst,Coach
2017,Head Coach - Men's Ice Hockey,441923.29,440000.002,U Mass Lowell,Coach
2017,Asst Coach - Men's Ice Hockey,112306.26,119000.18,U Mass Lowell,Coach
2017,Head Performance Coach,18333.56,75000.12,U Mass Lowell,Coach
2017,Head Sports Performance Coach,54661.77,75000.12,U Mass Lowell,Coach
2017,Athletic Fac Coord/Head Coach,60681.81,60681.66,U Mass Dartmouth,Coach
2017,Head Women's Ice Hockey Coach,64706.72,64706.744,U Mass Boston,Coach
2017,Strength & Conditioning Coach,51764.96,51765.126,U Mass Boston,Coach
2017,Assoc Head Coach -W Fld Hockey,68397.76,59702.612,U Mass Lowell,Coach
2017,Success Boston Coach,33973.3,46172.1,U Mass Boston,Coach
2017,Assistant Athletic Coach,29663.16,110970.08,U Mass Amherst,Coach
2017,Assistant Athletic Coach,41668.02,42000.14,U Mass Amherst,Coach
2017,Head Men's Soccer Coach,57133.44,57133.51,U Mass Boston,Coach
2017,Head Coach - Men's Basketball,220466.03,222600.014,U Mass Lowell,Coach
2017,Asst Coach - Men's Basketball,64651.52,63401.524,U Mass Lowell,Coach
2017,Assistant Athletic Coach,56062.02,98155.72,U Mass Amherst,Coach
2017,Asst Coach - Men's Basketball,64651.52,63401.524,U Mass Lowell,Coach
2017,Coord of Academic Coaching,40449.06,46561.79,U Mass Boston,Coach
2017,Head Coach - Women's Soccer,15775.09,70715.9,U Mass Lowell,Coach
2017,Head Coach - Men's Lacrosse,94092.98,94093.21,U Mass Lowell,Coach
2017,Head Coach - Women's Lacrosse,69449.85,66418.77,U Mass Lowell,Coach
2017,Head Coach -Women's Volleyball,72423.84,70715.9,U Mass Lowell,Coach
2017,Assistant Athletic Coach,84779.28,83779.02,U Mass Amherst,Coach
2017,Asst Coach -Women's Volleyball,45025.76,43517.716,U Mass Lowell,Coach
2017,Assoc Head Coach -Men's Soccer,14955.52,48605.44,U Mass Lowell,Coach
2017,Asst Coach - Men's Soccer,33746.07,48605.44,U Mass Lowell,Coach
2017,Asst Coach - Men's Basketball,54241.64,52991.481,U Mass Lowell,Coach
2017,Head Coach -Women's Basketball,137492.48,135992.332,U Mass Lowell,Coach
2017,Assoc Head Coach-M&W Track&Fld,53593.26,53593.037,U Mass Lowell,Coach
2017,Asst Coach -Women's Basketball,64888.92,64311.756,U Mass Lowell,Coach
2017,Associate Athletic Coach,47787.18,69670.9,U Mass Amherst,Coach
2017,Assistant Athletic Coach,40316.26,41000.18,U Mass Amherst,Coach
2017,Assistant Athletic Coach,39771.83,40000.22,U Mass Amherst,Coach
2017,Assistant Athletic Coach,67711.8,67711.54,U Mass Amherst,Coach
2017,Head Coach - Women's Soccer,60271.5,68000.14,U Mass Lowell,Coach
2017,Asst Coach - Women's Softball,42874.52,42874.597,U Mass Lowell,Coach
2017,Assistant Athletic Coach,17976.65,36870.08,U Mass Amherst,Coach
2017,Asst Sports Performance Coach,14428.96,53593.037,U Mass Lowell,Coach
2017,Head Sports Performance Coach,39314.32,53593.037,U Mass Lowell,Coach
2017,Asst Coach - Men's Lacrosse,34420.19,41412.478,U Mass Lowell,Coach
2017,Assistant Athletic Coach,37288.67,48233.9,U Mass Amherst,Coach
2017,Assistant Athletic Coach,107530.22,103235.86,U Mass Amherst,Coach
2017,Asst Coach - Women's Soccer,10607.99,42033.665,U Mass Lowell,Coach
2017,Assistant Athletic Coach,9346.27,30000.1,U Mass Amherst,Coach
2017,Athletic Coach,109289.12,104289.12,U Mass Amherst,Coach
2017,Assistant Athletic Coach,66312.52,65312.26,U Mass Amherst,Coach
2017,Assistant Athletic Coach,52491.89,52491.66,U Mass Amherst,Coach
2017,Asst Coach-W Basktb/Recr Coord,28327.66,50875.081,U Mass Lowell,Coach
2017,"Head Coach, Men's Basketball",65312.52,65312.421,U Mass Boston,Coach
2017,Assistant Athletic Coach,52910.0,52910.0,U Mass Amherst,Coach
2017,Head Rowing Coach&Boathous Mgr,57107.85,56858.046,U Mass Lowell,Coach
2017,Assistant Athletic Coach,51765.47,51765.22,U Mass Amherst,Coach
2017,Asst Coach - Men's Baseball,12153.85,40000.22,U Mass Lowell,Coach
2017,Assistant Athletic Coach,28327.8,42447.86,U Mass Amherst,Coach
2017,Head Woman's B-ball Coach,64706.72,64706.744,U Mass Boston,Coach
2017,Assistant Athletic Coach,9807.81,30000.1,U Mass Amherst,Coach
2017,Assoc Head Coach -Men Lacrosse,19048.33,58265.48,U Mass Lowell,Coach
2017,Asst Coach - Men's Lacrosse,36005.9,58265.48,U Mass Lowell,Coach
2017,Asst Coach - Men's Baseball,29724.44,40924.033,U Mass Lowell,Coach
2017,Athletic Coach,127357.6,126500.14,U Mass Amherst,Coach
2017,Assistant Athletic Coach,41325.4,42000.14,U Mass Amherst,Coach
2017,Assistant Athletic Coach,112925.32,111925.06,U Mass Amherst,Coach
2017,Assistant Athletic Coach,67170.13,61050.08,U Mass Amherst,Coach
2017,Athletic Coach,308869.82,309000.38,U Mass Amherst,Coach
2017,Head Basketball Coach,275490.0,267800.0,U Mass Amherst,Coach
2017,Assistant Athletic Coach,108903.29,109837.78,U Mass Amherst,Coach
2017,Assistant Athletic Coach,103815.78,104750.36,U Mass Amherst,Coach
2017,Assistant Athletic Coach,106143.63,107570.06,U Mass Amherst,Coach
2017,Assistant Athletic Coach,39119.05,103784.98,U Mass Amherst,Coach
2017,Asst Coach -Women's Basketball,49417.36,48840.163,U Mass Lowell,Coach
2017,SBI Transition Coach,27696.06,43881.404,U Mass Boston,Coach
2017,Assistant Athletic Coach,24613.74,40000.22,U Mass Amherst,Coach
2017,Asst Coach-Track&Fld/X-Country,39999.98,40000.22,U Mass Lowell,Coach
2017,Asst Coach - Women's Lacrosse,43031.28,40000.22,U Mass Lowell,Coach
2017,Associate Athletic Coach,21538.72,40000.22,U Mass Amherst,Coach
2017,Athletic Coach,3846.03,118181.96,U Mass Amherst,Coach
2017,Asst Coach - Women's Lacrosse,48331.06,45000.02,U Mass Lowell,Coach
2017,Assistant Athletic Coach,46588.88,46588.88,U Mass Amherst,Coach
2017,Assistant Athletic Coach,13858.23,23203.7,U Mass Amherst,Coach
2017,Athletic Coach,99269.27,90000.04,U Mass Amherst,Coach
2017,Assistant Athletic Coach,172951.26,253658.6,U Mass Amherst,Coach
2017,Assistant Athletic Coach,68488.49,77000.04,U Mass Amherst,Coach
2017,Head Basketball Coach,381577.22,250000.14,U Mass Amherst,Coach
2017,Asst Coach - Women's Soccer,29015.32,42000.14,U Mass Lowell,Coach
2017,Assistant Athletic Coach,99077.01,140000.12,U Mass Amherst,Coach
2017,Assistant Athletic Coach,99077.01,140000.12,U Mass Amherst,Coach
2017,Assistant Athletic Coach,38750.0,65000.0,U Mass Amherst,Coach
2017,Assistant Athletic Coach,59615.48,100000.16,U Mass Amherst,Coach
2017,Assistant Athletic Coach,115384.78,200000.06,U Mass Amherst,Coach
2017,Asst Coach -Women's Basketball,26077.41,51000.04,U Mass Lowell,Coach
2017,Assistant Athletic Coach,18307.91,40000.22,U Mass Amherst,Coach
2017,Assistant Athletic Coach,22471.36,47500.18,U Mass Amherst,Coach
2017,Assistant Athletic Coach,20965.53,48200.1,U Mass Amherst,Coach
2017,Assistant Athletic Coach,17154.04,40000.22,U Mass Amherst,Coach
2017,Asst Coach - Men's Lacrosse,14615.37,40000.22,U Mass Lowell,Coach
2017,Assistant Athletic Coach,15830.92,42000.14,U Mass Amherst,Coach
2017,Assistant Athletic Coach,8190.0,23660.0,U Mass Amherst,Coach
2017,Assistant Athletic Coach,10625.0,32500.0,U Mass Amherst,Coach
2017,Athletic Coach,11215.42,36000.12,U Mass Amherst,Coach
2017,Assistant Athletic Coach,9115.49,30000.1,U Mass Amherst,Coach
2017,Assistant Athletic Coach,10094.24,40376.96,U Mass Amherst,Coach
2018,Academic Coord/Head Coach,90785.23,86421.66,U Mass Dartmouth,Coach
2018,Athletic Coach,123967.92,124177.3,U Mass Amherst,Coach
2018,Head Football Coach,503220.38,311562.16,U Mass Amherst,Coach
2018,"Head Coach, Track",108653.43,108837.04,U Mass Amherst,Coach
2018,Aquatics Dir/Hd Coach M&W Swim,69725.51,69321.2,U Mass Dartmouth,Coach
2018,Head Coach -Women's Fld Hockey,102186.87,95558.149,U Mass Lowell,Coach
2018,Head Coach - Women's Softball,76649.52,81600.184,U Mass Lowell,Coach
2018,Athletic Coach,163100.02,155862.46,U Mass Amherst,Coach
2018,Athletic Coach,127265.76,127480.34,U Mass Amherst,Coach
2018,Athletic Coach,97545.16,97709.82,U Mass Amherst,Coach
2018,Assistant Athletic Coach,18738.72,30600.18,U Mass Amherst,Coach
2018,Head Coach-Men X-Country/Track,84565.32,84708.025,U Mass Lowell,Coach
2018,Assoc Hd Coach-Mens Ice Hockey,19844.42,112000.2,U Mass Lowell,Coach
2018,Asst Coach-Men's Ice Hockey,91846.48,112000.2,U Mass Lowell,Coach
2018,Assistant Athletic Coach,62773.95,61799.14,U Mass Amherst,Coach
2018,Head Coach - Men's Soccer,89685.92,89086.164,U Mass Lowell,Coach
2018,Assistant Athletic Coach,90914.99,92368.9,U Mass Amherst,Coach
2018,Head Coach - Men's Baseball,75607.17,75734.739,U Mass Lowell,Coach
2018,Athletic Coach,101553.77,99806.2,U Mass Amherst,Coach
2018,Head Women's Soccer Coach,78782.09,70451.527,U Mass Boston,Coach
2018,Head Mens Baseball Coach,73585.59,73709.785,U Mass Boston,Coach
2018,Athletic Coach,72705.3,72828.08,U Mass Amherst,Coach
2018,Recruiting Coord/Head Coach,63798.08,59957.482,U Mass Dartmouth,Coach
2018,Assistant Athletic Coach,55556.64,57120.18,U Mass Amherst,Coach
2018,Head Hockey Coach,75389.92,75517.441,U Mass Boston,Coach
2018,Assistant Athletic Coach,55305.82,55398.98,U Mass Amherst,Coach
2018,Athletic Coach,125234.31,125270.6,U Mass Amherst,Coach
2018,Head Coach Men's & Wmns Tennis,47219.94,55485.207,U Mass Boston,Coach
2018,Athletic Adminstr/Head Coach,74290.24,74412.52,U Mass Dartmouth,Coach
2018,Assistant Athletic Coach,679.92,41412.28,U Mass Amherst,Coach
2018,Head Women's Softball Coach,68646.37,61387.587,U Mass Boston,Coach
2018,Head Basketball Coach,203718.72,233461.8,U Mass Amherst,Coach
2018,Assistant Athletic Coach,85705.22,203500.18,U Mass Amherst,Coach
2018,Assistant Athletic Coach,16381.77,39682.5,U Mass Amherst,Coach
2018,Co-Head Volleyball Coach,56637.97,56733.669,U Mass Boston,Coach
2018,"Head Coach, Track",83092.08,83232.24,U Mass Amherst,Coach
2018,Athletic Coach,57125.73,57222.1,U Mass Amherst,Coach
2018,Head Men's Lacrose Coach,25384.56,55000.0,U Mass Boston,Coach
2018,Assistant Athletic Coach,79275.95,77756.9,U Mass Amherst,Coach
2018,Athletic Coach,7446.69,113890.66,U Mass Amherst,Coach
2018,Hd Cross Country & Track Coach,56895.04,61517.978,U Mass Boston,Coach
2018,Assistant Athletic Coach,14239.44,37271.0,U Mass Amherst,Coach
2018,Head Coach - Men's Ice Hockey,464538.53,465000.0,U Mass Lowell,Coach
2018,Asst Coach - Men's Ice Hockey,96199.99,119000.18,U Mass Lowell,Coach
2018,Head Sports Performance Coach,92215.52,78030.125,U Mass Lowell,Coach
2018,Athletic Fac Coord/Head Coach,63035.59,63139.44,U Mass Dartmouth,Coach
2018,Head Women's Ice Hockey Coach,51956.7,64706.744,U Mass Boston,Coach
2018,Strength & Conditioning Coach,53765.56,53856.437,U Mass Boston,Coach
2018,Assistant Athletic Coach,6651.31,38000.04,U Mass Amherst,Coach
2018,Assoc Head Coach -W Fld Hockey,72927.33,62114.598,U Mass Lowell,Coach
2018,Assistant Athletic Coach,43623.32,43696.9,U Mass Amherst,Coach
2018,Head Men's Soccer Coach,59341.76,59441.704,U Mass Boston,Coach
2018,Head Coach - Men's Basketball,231521.28,235956.015,U Mass Lowell,Coach
2018,Asst Coach - Men's Basketball,67102.04,65962.945,U Mass Lowell,Coach
2018,Asst Coach - Men's Basketball,67102.04,65962.945,U Mass Lowell,Coach
2018,Coord of Academic Coaching,46561.81,46561.79,U Mass Boston,Coach
2018,Head Coach - Men's Lacrosse,97729.47,97894.575,U Mass Lowell,Coach
2018,Head Coach - Women's Lacrosse,71205.35,67747.146,U Mass Lowell,Coach
2018,Head Coach -Women's Volleyball,74715.8,73572.822,U Mass Lowell,Coach
2018,Assistant Athletic Coach,93288.99,92489.28,U Mass Amherst,Coach
2018,Asst Coach -Women's Volleyball,27449.66,43517.716,U Mass Lowell,Coach
2018,Assoc Head Coach -Men's Soccer,26948.7,48605.44,U Mass Lowell,Coach
2018,Asst Coach - Women's Softball,9999.99,40000.22,U Mass Lowell,Coach
2018,Asst Coach - Men's Basketball,63789.48,55132.337,U Mass Lowell,Coach
2018,Head Coach -Women's Basketball,71657.55,135992.332,U Mass Lowell,Coach
2018,Assoc Head Coach-M&W Track&Fld,55664.12,55758.196,U Mass Lowell,Coach
2018,Asst Coach -Women's Basketball,33887.26,64311.756,U Mass Lowell,Coach
2018,Assistant Athletic Coach,40581.14,41000.18,U Mass Amherst,Coach
2018,Assistant Athletic Coach,41545.92,41616.12,U Mass Amherst,Coach
2018,Assistant Athletic Coach,71458.68,72781.54,U Mass Amherst,Coach
2018,Head Coach - Women's Soccer,36508.38,68000.14,U Mass Lowell,Coach
2018,Asst Coach - Women's Softball,35745.69,42874.597,U Mass Lowell,Coach
2018,Head Sports Performance Coach,38339.77,53593.037,U Mass Lowell,Coach
2018,Assistant Athletic Coach,9132.4,103235.86,U Mass Amherst,Coach
2018,Assistant Athletic Coach,30277.32,30600.18,U Mass Amherst,Coach
2018,Athletic Coach,145184.18,144927.64,U Mass Amherst,Coach
2018,Assistant Athletic Coach,73248.69,72732.4,U Mass Amherst,Coach
2018,Assistant Athletic Coach,18372.1,52491.66,U Mass Amherst,Coach
2018,"Head Coach, Men's Basketball",67836.52,67951.043,U Mass Boston,Coach
2018,Assistant Athletic Coach,56598.12,57179.46,U Mass Amherst,Coach
2018,Head Rowing Coach&Boathous Mgr,58550.33,58000.893,U Mass Lowell,Coach
2018,Assistant Athletic Coach,53766.08,53856.66,U Mass Amherst,Coach
2018,Asst Coach - Men's Baseball,40369.34,40800.224,U Mass Lowell,Coach
2018,Head Woman's B-ball Coach,67207.48,67320.897,U Mass Boston,Coach
2018,Assistant Athletic Coach,30277.31,30600.18,U Mass Amherst,Coach
2018,Assoc Head Coach -Men Lacrosse,60400.51,59430.79,U Mass Lowell,Coach
2018,Asst Coach - Men's Soccer,18334.08,40000.22,U Mass Lowell,Coach
2018,Athletic Coach,11446.44,126500.14,U Mass Amherst,Coach
2018,Assistant Athletic Coach,8685.77,42000.14,U Mass Amherst,Coach
2018,Assistant Athletic Coach,121329.26,119583.36,U Mass Amherst,Coach
2018,Assistant Athletic Coach,12115.43,61050.08,U Mass Amherst,Coach
2018,Athletic Coach,318025.32,318270.42,U Mass Amherst,Coach
2018,Head Basketball Coach,283423.8,275834.0,U Mass Amherst,Coach
2018,Assistant Athletic Coach,125469.75,126514.44,U Mass Amherst,Coach
2018,Assistant Athletic Coach,112790.98,116632.36,U Mass Amherst,Coach
2018,Assistant Athletic Coach,45155.21,107570.06,U Mass Amherst,Coach
2018,Asst Coach -Women's Basketball,22686.14,48840.163,U Mass Lowell,Coach
2018,Asst Coach-Track&Fld/X-Country,41546.15,41616.229,U Mass Lowell,Coach
2018,Asst Coach - Women's Lacrosse,30668.73,40000.22,U Mass Lowell,Coach
2018,Associate Athletic Coach,41545.92,41616.12,U Mass Amherst,Coach
2018,Asst Coach - Women's Lacrosse,49584.16,46818.021,U Mass Lowell,Coach
2018,Assistant Athletic Coach,48389.52,48471.02,U Mass Amherst,Coach
2018,Athletic Coach,93478.6,93636.14,U Mass Amherst,Coach
2018,Assistant Athletic Coach,240033.19,229574.54,U Mass Amherst,Coach
2018,Assistant Athletic Coach,77131.86,80110.94,U Mass Amherst,Coach
2018,Head Basketball Coach,537000.4,250000.14,U Mass Amherst,Coach
2018,Asst Coach - Women's Soccer,24553.83,68000.14,U Mass Lowell,Coach
2018,Head Coach - Women's Soccer,31404.1,68000.14,U Mass Lowell,Coach
2018,Assistant Athletic Coach,145410.79,145656.16,U Mass Amherst,Coach
2018,Assistant Athletic Coach,145410.79,145656.16,U Mass Amherst,Coach
2018,Assistant Athletic Coach,69265.92,70176.08,U Mass Amherst,Coach
2018,Assistant Athletic Coach,103864.64,104040.04,U Mass Amherst,Coach
2018,Assistant Athletic Coach,232729.28,208080.08,U Mass Amherst,Coach
2018,Asst Coach -Women's Basketball,20556.99,51000.04,U Mass Lowell,Coach
2018,Assistant Athletic Coach,41369.6,40800.24,U Mass Amherst,Coach
2018,Assistant Athletic Coach,49336.07,49419.24,U Mass Amherst,Coach
2018,Assistant Athletic Coach,48645.32,49164.18,U Mass Amherst,Coach
2018,Assistant Athletic Coach,46423.18,51000.04,U Mass Amherst,Coach
2018,Assistant Athletic Coach,40369.6,40800.24,U Mass Amherst,Coach
2018,Asst Coach - Men's Lacrosse,41827.14,40800.224,U Mass Lowell,Coach
2018,Assistant Athletic Coach,42388.01,42840.2,U Mass Amherst,Coach
2018,Assistant Athletic Coach,29413.02,39946.4,U Mass Amherst,Coach
2018,Assistant Athletic Coach,57381.09,57120.18,U Mass Amherst,Coach
2018,Assistant Athletic Coach,32800.0,33150.0,U Mass Amherst,Coach
2018,Athletic Coach,37188.62,38250.16,U Mass Amherst,Coach
2018,Assistant Athletic Coach,31892.64,36600.2,U Mass Amherst,Coach
2018,Assistant Athletic Coach,20964.96,40376.96,U Mass Amherst,Coach
2018,Res Site Liaison/Train Coach,13915.46,67000.18,U Mass Lowell,Coach
2018,Assistant Athletic Coach,42819.55,45900.14,U Mass Amherst,Coach
2018,Athletic Coach,103153.96,102000.08,U Mass Amherst,Coach
2018,Assistant Athletic Coach,46615.43,51000.04,U Mass Amherst,Coach
